CHILDID,PUBID,ID,obs_num,o_lifetime_earn,race,sex,treated_HS,life_earn_HS,treated_BA,life_earn_BA,treated_AA,life_earn_AA,treated_CJ,life_earn_CJ,treated_race,life_earn_race,treated_isscommschools,life_earn_isscommschools,treated_jobquality,life_earn_jobquality,treated_jobtraining,life_earn_jobtraining,race_sex,indic
1252013C,4457,57146,1,1052802.4,Hispanic,Male,0,1052802.3,0,1052802.3,0,1052802.3,0,1052802.3,1,918323.88,0,1052802.3,0,1052802.3,0,1052802.3,6,1
1255011C,4231,53984,1,209720.06,Black,Female,0,209720.08,0,209720.08,0,209720.08,0,209720.08,1,609105.63,0,209720.08,1,231360.61,1,217118.77,3,1
1256010C,8115,92505,3,982084.19,Hispanic,Female,0,982088.5,0,982088.5,0,982088.5,0,982088.5,1,1026289.5,1,992399.31,0,982088.5,0,982088.5,5,1
1262014C,6244,76056,4,834572.19,White and Other,Female,0,834571.5,0,834571.5,0,834571.5,0,834571.5,1,834571.5,1,843532.69,0,834571.5,0,834571.5,1,1
1262018C,379,4573,3,106108.62,Hispanic,Female,0,106109.49,0,106109.49,0,106109.49,0,106109.49,1,601191.44,1,99534.172,1,107257.81,1,106208.38,5,1
1265011C,1184,13867,1,242189.08,Hispanic,Male,0,242188.97,0,242188.97,0,242188.97,0,242188.97,1,174077.03,0,242188.97,1,308551.59,1,259077.73,6,1
1265016C,195,2218,1,285867.16,Black,Male,0,285867.22,0,285867.22,0,285867.22,0,296211.19,1,648070.44,0,285867.22,0,285867.22,1,285867.22,4,1
1267003C,4356,56080,2,720358.38,White and Other,Male,0,720359.38,0,720359.38,1,835010.69,0,720359.38,1,720359.38,1,734000.13,0,720359.38,1,766995.25,2,1
1268020C,516,6114,3,376780.94,Hispanic,Male,1,635642.81,0,376780.94,0,376780.94,0,376780.94,1,547399.06,1,401143.72,0,376780.94,1,376780.94,6,1
1269015C,7012,84103,3,919292.69,Hispanic,Female,0,919293.81,0,919293.81,0,919293.81,0,919293.81,1,1005241.4,0,919293.81,0,919293.81,1,930147.19,5,1
1272022C,2612,32962,1,329915.97,White and Other,Female,0,329915.59,0,329915.59,1,539713.56,0,329915.59,1,329915.59,1,361405.69,1,397825.28,1,348246.25,1,1
1272024C,1704,20757,4,979196.31,White and Other,Male,0,979196.81,0,979196.81,0,979196.81,0,979196.81,1,979196.81,0,979196.81,0,979196.81,0,979196.81,2,1
1274024C,6477,78968,1,160860.23,White and Other,Female,1,358243.22,0,160859.78,0,160859.78,0,160859.78,1,160859.78,1,166860.33,1,196525.45,1,172989.23,1,1
1275002C,4572,58446,1,455797.94,White and Other,Male,0,455797.94,0,455797.94,0,455797.94,0,455797.94,1,455797.94,1,479038.72,0,455797.94,1,455794.31,2,1
1275008C,5080,64382,2,546823.81,White and Other,Male,0,546824.63,0,546824.63,0,546824.63,0,546824.63,1,546824.63,1,781947.13,1,624717.56,1,573469.69,2,1
1275016C,5561,69197,1,640999.88,White and Other,Male,0,641001.63,0,641001.63,0,641001.63,0,641001.63,1,641001.63,1,657295.75,0,641001.63,1,704500.94,2,1
1276011C,5518,68863,3,519644.97,White and Other,Male,0,519645.28,0,519645.28,0,519645.28,0,519645.28,1,519645.28,1,538109.31,1,583887.31,1,533766.81,2,1
1277024C,5074,64335,2,431025.78,White and Other,Male,0,431026.22,0,431026.22,0,431026.22,0,431026.22,1,431026.22,1,431696.38,1,432480.72,1,431109.84,2,1
2009007C,1624,19685,2,622971.94,White and Other,Female,0,622971.94,0,622971.94,0,622971.94,0,622971.94,1,622971.94,0,622971.94,0,622971.94,0,622971.94,1,1
2009010C,3217,40454,2,984897,White and Other,Male,0,984897.88,0,984897.88,0,984897.88,0,984897.88,1,984897.88,0,984897.88,1,1065475,1,1006399.9,2,1
2021008C,1698,20709,2,714063.63,White and Other,Female,0,714063.31,0,714063.31,0,714063.31,0,714063.31,1,714063.31,0,714063.31,0,714063.31,0,714063.31,1,1
2021009C,1258,14679,3,321152.03,White and Other,Female,0,321151.88,0,321151.88,0,321151.88,0,321151.88,1,321151.88,0,321151.88,1,322203.38,1,321197.63,1,1
2021022C,5024,63714,1,818168.44,White and Other,Female,0,818167.88,0,818167.88,0,818167.88,0,818167.88,1,818167.88,0,818167.88,0,818167.88,0,818167.88,1,1
2025006C,2329,29826,4,2733609,White and Other,Male,0,2733609.8,0,2733609.8,0,2733609.8,0,2733609.8,1,2733609.8,0,2733609.8,0,2733609.8,0,2733609.8,2,1
2025020C,8898,98392,1,335513.16,White and Other,Female,0,335512.72,0,335512.72,0,335512.72,0,335512.72,1,335512.72,0,335512.72,1,335994.84,1,335623.97,1,1
2027004C,3912,49692,4,161625.97,White and Other,Female,0,161625.36,0,161625.36,0,161625.36,0,161625.36,1,161625.36,0,161625.36,0,161625.36,1,177671.28,1,1
2032001C,2659,33515,3,957759.06,White and Other,Female,0,957759.06,0,1262192.8,0,957759.06,0,957759.06,1,957759.06,0,957759.06,0,957759.06,0,957759.06,1,1
2037010C,306,3627,3,329915.97,White and Other,Female,0,329914.91,0,329914.91,0,329914.91,0,329914.91,1,329914.91,0,329914.91,0,329914.91,1,383012.22,1,1
2040001C,3843,48913,1,524282,White and Other,Female,0,524281.75,0,524281.75,0,524281.75,0,524281.75,1,524281.75,0,524281.75,0,524281.75,1,538933.81,1,1
2044008C,2964,37093,2,600570.19,White and Other,Male,0,600571.13,0,600571.13,0,600571.13,0,600571.13,1,600571.13,1,614211.88,0,600571.13,1,643255.06,2,1
2044009C,2085,26306,2,898592.81,White and Other,Female,0,898591.75,0,898591.75,0,898591.75,0,898591.75,1,898591.75,0,898591.75,0,898591.75,0,898591.75,1,1
2046010C,542,6544,4,972670.44,Black,Female,0,972670.56,0,972670.56,0,972670.56,0,972670.56,1,1053518,0,972670.5,0,972670.5,0,972670.5,3,1
2057016C,1180,13812,4,557728.5,White and Other,Male,0,557728.63,0,557728.63,0,557728.63,0,557728.63,1,557728.63,0,557728.63,0,557728.63,1,557728.63,2,1
2057022C,6249,76122,1,1346667.5,White and Other,Female,0,1346667.5,0,1346667.5,0,1346667.5,0,1346667.5,1,1346667.5,0,1346667.5,0,1346667.5,0,1346667.5,1,1
2058005C,8716,96650,3,584773.88,Black,Female,0,584773.88,0,584773.88,0,584773.88,0,584773.88,1,707253.81,0,584773.88,0,584773.88,0,584773.88,3,1
2066001C,7164,85145,2,683560.69,Hispanic,Female,0,683563.5,0,683563.5,0,683563.5,0,683563.5,1,1026403.1,0,683563.5,0,683563.5,1,705353.63,5,1
2066003C,4926,62592,4,767163.31,White and Other,Female,0,767163,0,767163,0,767163,0,767163,1,767163,0,767163,0,767163,0,767163,1,1
2067002C,2535,32275,2,702175.38,White and Other,Male,0,702176.25,0,702176.25,0,702176.25,0,702176.25,1,702176.25,0,702176.25,1,818140.13,1,741872.25,2,1
2077005C,4986,63293,2,378016.91,White and Other,Male,0,378017.69,0,378017.69,0,378017.69,0,378017.69,1,378017.69,0,378017.69,1,463049.63,1,407114.53,2,1
2078008C,6187,75455,3,947448.06,White and Other,Male,0,947449.25,0,947449.25,0,947449.25,0,947449.25,1,947449.25,0,947449.25,0,947449.25,1,998669.88,2,1
2078018C,5700,70698,3,306748.84,White and Other,Female,0,306748.84,0,306748.84,0,306748.84,0,306748.84,1,306748.84,0,306748.84,0,306748.84,1,306748.84,1,1
2092002C,654,7884,3,1002207.4,White and Other,Female,0,1002207.1,0,1002207.1,0,1002207.1,0,1002207.1,1,1002207.1,0,1002207.1,0,1002207.1,0,1002207.1,1,1
2111011C,1935,24092,3,455797.94,White and Other,Male,1,652982.25,0,455797.94,0,455797.94,0,455797.94,1,455797.94,0,455797.94,0,455797.94,1,455797.94,2,1
2111011C,4509,57634,4,430700.63,White and Other,Male,0,430702.97,0,430702.97,0,430702.97,0,430702.97,1,430702.97,0,430702.97,0,430702.97,1,529942.94,2,1
2111012C,464,5627,2,498770.91,Hispanic,Female,0,498773.72,0,498773.72,0,498773.72,0,498773.72,1,458734.25,0,498773.72,0,498773.72,1,521266.75,5,1
2111016C,2321,29716,2,138458.86,White and Other,Female,0,138458.78,0,138458.78,0,138458.78,0,138458.78,1,138458.78,0,138458.78,1,148448.06,1,140474.41,1,1
2112016C,3421,43372,4,543641.88,White and Other,Male,0,543642.44,0,543642.44,0,543642.44,0,543642.44,1,543642.44,0,543642.44,1,545188.13,1,543750.81,2,1
2114003C,2336,29969,4,633125.94,White and Other,Female,0,633125.56,0,633125.56,0,633125.56,0,633125.56,1,633125.56,0,633125.56,0,633125.56,0,633125.56,1,1
2114019C,6556,80443,4,1552127.3,White and Other,Male,0,1552129,0,1552129,1,1664722.3,0,1552129,1,1552129,0,1552129,0,1552129,1,1621295.3,2,1
2115018C,6240,75958,1,764584.88,White and Other,Male,0,764585.31,0,764585.31,0,764585.31,0,764585.31,1,764585.31,0,764585.31,0,764585.31,0,764585.31,2,1
2117003C,647,7759,2,768255.63,White and Other,Male,0,768255.75,0,768255.75,0,768255.75,0,768255.75,1,768255.75,0,768255.75,0,768255.75,0,768255.75,2,1
2117018C,1176,13694,2,832071.25,White and Other,Male,0,832071.69,0,832071.69,0,832071.69,0,832071.69,1,832071.69,0,832071.69,0,832071.69,0,832071.69,2,1
2119012C,2496,31803,4,1673298.4,White and Other,Male,0,1673298.5,0,1673298.5,0,1673298.5,0,1673298.5,1,1673298.5,0,1673298.5,0,1673298.5,0,1673298.5,2,1
2119015C,3912,49659,4,161625.97,White and Other,Female,0,161625.36,0,161625.36,0,161625.36,0,161625.36,1,161625.36,0,161625.36,0,161625.36,1,177671.27,1,1
2119022C,2262,28700,2,666865.31,White and Other,Male,0,666865.69,0,666865.69,0,666865.69,0,666865.69,1,666865.69,1,689697.63,1,723417.5,1,679255.69,2,1
2119023C,2784,34837,2,632294.5,White and Other,Female,0,632294,0,632294,0,632294,0,632294,1,632294,0,632294,0,632294,1,891784.63,1,1
2120015C,2526,32182,4,476018,White and Other,Male,0,476018.97,0,476018.97,0,476018.97,0,476018.97,1,476018.97,0,476018.97,0,476018.97,1,517368.97,2,1
2121002C,6485,79007,1,1303560,White and Other,Male,0,1303562.6,0,1303562.6,0,1303562.6,0,1303562.6,1,1303562.6,0,1303562.6,0,1303562.6,1,1421953.9,2,1
2121015C,4347,55913,3,1838032,White and Other,Male,0,1838034.4,0,1838034.4,0,1838034.4,0,1838034.4,1,1838034.4,1,1852034.3,0,1838034.4,1,1943742.4,2,1
2122012C,4262,54692,1,44971.742,Hispanic,Female,1,276481.47,0,44971.746,0,44971.746,0,44971.746,1,142788.64,1,54606.027,0,44971.746,1,44971.746,5,1
2122020C,7590,88840,4,291983.97,Hispanic,Female,0,291986.03,1,571297.56,0,291986.03,0,291986.03,1,354995.28,1,319646.56,1,362160.19,1,311073.41,5,1
2122021C,4329,55512,1,386941.38,Hispanic,Male,0,386941.31,0,386941.31,0,386941.31,0,386941.31,1,516671.13,1,421114.78,0,386941.31,1,418998.94,6,1
2122023C,7444,87464,2,475140.41,Hispanic,Female,0,475143.5,0,475143.5,0,475143.5,0,475143.5,1,455100.63,1,499788.5,0,475143.5,1,499627.78,5,1
2125001C,79,742,4,17110.141,Hispanic,Male,0,17110.088,0,17110.088,0,17110.088,0,17110.088,1,111352.3,1,33396.242,1,30183.506,1,19193.547,6,1
2125002C,8007,91845,1,354286.97,Black,Female,0,354286.97,0,354286.97,0,354286.97,0,354286.97,1,371231.59,1,365988.22,1,384424.16,1,360562.81,3,1
2125014C,6049,74026,2,1413416.5,White and Other,Male,0,1413417.3,0,1413417.3,0,1413417.3,0,1413417.3,1,1413417.3,0,1413417.3,0,1413417.3,0,1413417.3,2,1
2125017C,8948,99060,3,154029.5,White and Other,Male,0,154029.81,0,154029.81,0,154029.81,0,154029.81,1,154029.81,1,191751.63,1,197487.47,1,163487.16,2,1
2125017C,8948,99060,4,154029.5,White and Other,Male,0,154029.81,0,154029.81,0,154029.81,0,154029.81,1,154029.81,1,177270.61,1,197487.47,1,163487.16,2,1
2125018C,3425,43428,4,455797.94,White and Other,Male,0,455799.09,0,455799.09,0,455799.09,0,455799.09,1,455799.09,1,486383.34,0,455799.09,1,497843.94,2,1
2129020C,6263,76334,4,1834346.5,White and Other,Male,0,1834348.3,0,1834348.3,0,1834348.3,0,1834348.3,1,1834348.3,0,1834348.3,0,1834348.3,0,1834348.3,2,1
2134006C,390,4677,4,293030.97,White and Other,Female,0,293030.5,0,293030.5,0,293030.5,0,293030.5,1,293030.5,0,293030.5,0,293030.5,1,316828.06,1,1
2134007C,3051,38236,3,909260.13,White and Other,Female,0,909259.5,0,909259.5,0,909259.5,0,909259.5,1,909259.5,0,909259.5,0,909259.5,0,909259.5,1,1
2134009C,4239,54264,1,1869014.5,Hispanic,Male,0,1869014.5,0,1869014.5,0,1869014.5,0,1869014.5,1,1747209.4,0,1869014.5,0,1869014.5,0,1869014.5,6,1
3002019C,7501,87779,2,21804.629,Hispanic,Female,0,21806.592,0,21806.592,0,21806.592,0,21806.592,1,125307.45,1,73705.586,1,52582.703,1,30177.705,5,1
3002020C,2903,36195,2,50498.152,Hispanic,Female,0,50498.148,0,50498.148,0,50498.148,0,50498.148,1,269800.63,1,323210.59,0,50498.148,1,50498.148,5,1
3005018C,4029,51245,2,1321668.3,White and Other,Male,0,1321669.8,0,1321669.8,0,1321669.8,0,1321669.8,1,1321669.8,0,1321669.8,0,1321669.8,1,1382296.4,2,1
3006005C,308,3697,1,1022604.4,White and Other,Male,0,1022604.5,0,1022604.5,0,1022604.5,0,1022604.5,1,1022604.5,0,1022604.5,0,1022604.5,1,1022604.4,2,1
3006010C,1531,18452,4,560402.88,White and Other,Female,0,560402.44,0,560402.44,0,560402.44,0,560402.44,1,560402.44,0,560402.44,0,560402.44,0,560402.44,1,1
3006013C,5452,68265,1,1143495.9,White and Other,Female,0,1143495.6,0,1143495.6,0,1143495.6,0,1143495.6,1,1143495.6,0,1143495.6,0,1143495.6,0,1143495.6,1,1
3006013C,1107,12992,4,107830.61,White and Other,Female,0,107830.61,0,107830.61,0,107830.61,0,107830.61,1,107830.61,0,107830.61,0,107830.61,1,107830.61,1,1
3006020C,1300,15327,2,870265.88,White and Other,Male,0,870266.88,0,870266.88,0,870266.88,0,870266.88,1,870266.88,0,870266.88,0,870266.88,1,914007.25,2,1
3006023C,8788,97313,3,2389863.5,White and Other,Male,0,2389866,0,2389866,0,2389866,0,2389866,1,2389866,0,2389866,0,2389866,1,2522634.8,2,1
3009003C,2135,26967,2,598769.38,Black,Female,0,598769.38,0,598769.38,0,598769.38,0,598769.38,1,543960.06,1,611421.69,0,598769.38,1,598769.38,3,1
3009020C,3208,40270,1,436282.47,White and Other,Male,0,436282.25,0,436282.25,0,436282.25,0,436282.25,1,436282.25,0,436282.25,0,436282.25,1,436246.31,2,1
3011002C,3849,49019,2,694073.19,White and Other,Male,1,960683.25,0,694074.88,0,694074.88,0,694074.88,1,694074.88,1,715325.19,0,694074.88,1,753533.56,2,1
3014002C,4660,59795,1,280117,Black,Male,1,563265.5,0,280117.06,0,280117.06,0,292223.31,1,697607.38,1,315425.69,1,309162.31,1,286328.28,4,1
3014012C,1988,24778,4,454448.13,White and Other,Female,0,454447.75,0,454447.75,0,454447.75,0,454447.75,1,454447.75,1,467768.28,1,510399.72,1,473485.81,1,1
3015005C,7635,89315,3,377454.09,Black,Female,0,377454.09,0,377454.09,1,547739.44,0,377454.09,1,358634.44,1,408843.19,0,377454.09,1,377454.09,3,1
3015008C,2186,27736,2,557208.44,White and Other,Male,0,557210.5,0,557210.5,0,557210.5,0,557210.5,1,557210.5,0,557210.5,0,557210.5,1,648942.63,2,1
3016009C,3236,40791,2,1223630.1,White and Other,Female,0,1223629.6,0,1223629.6,0,1223629.6,0,1223629.6,1,1223629.6,0,1223629.6,0,1223629.6,1,1259448.5,1,1
3016025C,3909,49587,4,165702.56,White and Other,Female,1,619448.56,0,165702.56,0,165702.56,0,165702.56,1,165702.56,1,586744.19,0,165702.56,1,165702.56,1,1
3018002C,2627,33229,1,953071.5,White and Other,Male,0,953072.63,0,953072.63,0,953072.63,0,953072.63,1,953072.63,0,953072.63,0,953072.63,1,1002692.6,2,1
3018010C,8394,94683,2,354286.97,Black,Female,0,354286.97,0,354286.97,0,354286.97,0,354286.97,1,387813.13,0,354286.97,1,401778.44,1,367178.22,3,1
3018018C,4085,52246,2,371165.22,White and Other,Male,0,371165.53,0,371165.53,0,371165.53,0,371165.53,1,371165.53,0,371165.53,1,431456.75,1,384397.53,2,1
3019010C,1590,19109,1,1019486.2,White and Other,Female,0,1019486.1,0,1019486.1,0,1019486.1,0,1019486.1,1,1019486.1,1,1034179.1,0,1019486.1,0,1019486.1,1,1
3019019C,3722,47123,2,306748.84,White and Other,Female,0,306748.25,0,306748.25,0,306748.25,0,306748.25,1,306748.25,1,317289.56,0,306748.25,1,336112.75,1,1
3020010C,8087,92272,2,506443.72,Hispanic,Male,0,506443.69,0,506443.69,0,506443.69,0,506443.69,1,735167.81,1,509440.81,1,597200.56,1,537000.44,6,1
3020015C,2964,37091,4,600570.19,White and Other,Male,0,600571.13,0,600571.13,0,600571.13,0,600571.13,1,600571.13,1,614211.81,0,600571.13,1,643255,2,1
3020023C,3611,45693,4,405571.38,White and Other,Female,0,405571.34,0,405571.34,0,405571.34,0,405571.34,1,405571.34,0,405571.34,1,411126.13,1,406550.19,1,1
3021006C,6193,75517,3,374483.97,White and Other,Male,0,374485.47,0,374485.47,0,374485.47,0,374485.47,1,374485.47,1,412388.84,0,374485.47,1,428527.47,2,1
3021009C,1763,21588,2,204240.95,Black,Male,0,204240.95,0,204240.95,0,204240.95,1,630971.25,1,964720.81,1,608333.31,0,204240.95,1,204240.95,4,1
3022003C,3029,37807,4,161625.97,White and Other,Female,0,161625.97,0,161625.97,0,161625.97,0,161625.97,1,161625.97,0,161625.97,0,161625.97,1,161625.97,1,1
3022003C,3029,37781,4,161625.97,White and Other,Female,0,161625.97,0,161625.97,0,161625.97,0,161625.97,1,161625.97,1,172726.88,0,161625.97,1,161625.97,1,1
3022008C,7197,85365,2,668918.94,Hispanic,Male,0,668918.94,0,668918.94,1,882268,0,668918.94,1,948184.13,1,687720.88,0,668918.94,1,716651.13,6,1
3022012C,1344,15889,2,306748.84,White and Other,Female,0,306748.31,0,306748.31,0,306748.31,0,306748.31,1,306748.31,0,306748.31,0,306748.31,1,333327.81,1,1
3023008C,6093,74524,4,434778.5,White and Other,Female,0,434778.09,0,434778.09,0,434778.09,0,434778.09,1,434778.09,0,434778.09,1,508277.03,0,434778.09,1,1
3023014C,4438,56856,3,207865.75,White and Other,Female,0,207865.58,0,207865.58,0,207865.58,0,207865.58,1,207865.58,0,207865.58,1,226141.28,1,211747.02,1,1
3025004C,3475,44243,4,772100.94,White and Other,Female,0,772100.31,0,772100.31,0,772100.31,0,772100.31,1,772100.31,0,772100.31,0,772100.31,0,772100.31,1,1
3025021C,1899,23354,4,1314706.4,White and Other,Female,0,1314705.8,0,1314705.8,0,1314705.8,0,1314705.8,1,1314705.8,1,1347181,0,1314705.8,0,1314705.8,1,1
3026012C,7766,90380,4,349948.41,Black,Female,0,349948.41,0,349948.41,0,349948.41,0,349948.41,1,397600.81,1,367682.81,0,349948.41,1,358880.81,3,1
3026016C,4015,50949,4,248197.67,White and Other,Female,0,248197.67,0,248197.67,0,248197.67,0,248197.67,1,248197.67,1,261428.61,0,248197.67,1,248197.67,1,1
3027015C,6247,76087,1,464818.16,Hispanic,Male,0,464818.16,0,464818.16,0,464818.16,0,464818.16,1,627361.56,1,467658.88,1,561879.75,1,497540.13,6,1
3027020C,2309,29587,1,1829789,White and Other,Male,0,1829789.6,0,1829789.6,0,1829789.6,0,1829789.6,1,1829789.6,1,1846825.4,0,1829789.6,0,1829789.6,2,1
3028022C,2732,34249,2,1958176.1,White and Other,Male,0,1958176.1,0,1958176.1,0,1958176.1,0,1958176.1,1,1958176.1,0,1958176.1,0,1958176.1,0,1958176.1,2,1
3030005C,2952,36912,4,547785.5,White and Other,Female,0,547785.38,0,547785.38,0,547785.38,0,547785.38,1,547785.38,0,547785.38,1,578283.38,1,554380.5,1,1
3030008C,6341,77419,3,453801.66,White and Other,Female,0,453801.34,0,453801.34,0,453801.34,0,453801.34,1,453801.34,0,453801.34,0,453801.34,0,453801.34,1,1
3030014C,1762,21502,3,223482.77,Black,Male,0,223482.77,0,223482.77,0,223482.77,0,222015.7,1,571868.56,1,224821.95,0,223482.77,1,223482.77,4,1
3030018C,4894,62361,2,557093.94,White and Other,Male,0,557094.81,1,1159098.1,0,557094.81,0,557094.81,1,557094.81,1,604937.25,1,667944.75,1,595034.44,2,1
3030018C,3904,49534,4,634408.5,White and Other,Male,0,634409.69,0,634409.69,0,634409.69,0,634409.69,1,634409.69,1,666138.06,0,634409.69,1,682375.69,2,1
3030020C,1858,22618,3,1809117,White and Other,Female,0,1809116.5,0,1809116.5,0,1809116.5,0,1809116.5,1,1809116.5,0,1809116.5,0,1809116.5,1,1843375,1,1
3031011C,4595,59003,1,325967.34,White and Other,Female,0,325967.06,0,325967.06,0,325967.06,0,325967.06,1,325967.06,1,337377.47,1,377009.09,1,339522,1,1
3032007C,6246,76076,1,790330.44,White and Other,Female,0,790330.38,0,790330.38,0,790330.38,0,790330.38,1,790330.38,0,790330.38,0,790330.38,1,795371.94,1,1
3032017C,989,11630,2,372939.16,White and Other,Female,0,372938.91,0,372938.91,0,372938.91,0,372938.91,1,372938.91,0,372938.91,1,417731.69,1,384794.06,1,1
3032019C,2955,36937,2,181208.27,White and Other,Male,0,181208.5,0,181208.5,0,181208.5,0,181208.5,1,181208.5,1,678739.56,1,216500.81,1,188827.28,2,1
3033024C,2480,31636,4,1525120.3,White and Other,Male,0,1525120.6,0,1525120.6,0,1525120.6,0,1525120.6,1,1525120.6,0,1525120.6,0,1525120.6,0,1525120.6,2,1
3035021C,8946,99000,1,350417.88,White and Other,Female,0,350417.63,0,350417.63,0,350417.63,0,350417.63,1,350417.63,1,359813.69,1,393408.41,1,361782.59,1,1
3035021C,4877,62119,2,441250.28,White and Other,Female,0,441250.06,0,441250.06,0,441250.06,0,441250.06,1,441250.06,1,450414.75,1,479523.41,1,451331.94,1,1
3036007C,4584,58634,2,1739239.4,White and Other,Female,0,1739238.8,0,1739238.8,0,1739238.8,0,1739238.8,1,1739238.8,0,1739238.8,0,1739238.8,0,1739238.8,1,1
3036021C,6344,77465,4,1105756.1,White and Other,Male,0,1105757.3,0,1105757.3,0,1105757.3,0,1105757.3,1,1105757.3,1,1124982.8,0,1105757.3,0,1105757.3,2,1
3039007C,3070,38434,3,399566.22,White and Other,Female,0,399566.13,0,399566.13,0,399566.13,0,399566.13,1,399566.13,1,409206.5,1,414438.34,1,402642.91,1,1
3039011C,4867,62067,2,236523.44,White and Other,Female,0,236523.23,0,236523.22,0,236523.22,0,236523.22,1,236523.22,1,243622.25,1,258965.75,1,242345.36,1,1
3039021C,6217,75801,2,457978.66,White and Other,Female,0,457978.5,0,457978.5,0,457978.5,0,457978.5,1,457978.5,1,490560.88,1,480725.34,1,462828.41,1,1
3039021C,6217,75734,4,457978.66,White and Other,Female,0,457978.5,0,457978.5,0,457978.5,0,457978.5,1,457978.5,1,475009.59,1,480725.34,1,462828.38,1,1
3040008C,3880,49319,3,342985.94,Black,Male,0,342985.94,0,342985.94,0,342985.94,0,352293.38,1,968881.5,1,374974.28,1,396058.97,1,361213.06,4,1
3041002C,6052,74090,2,303905.94,White and Other,Male,0,303905.88,0,303905.88,0,303905.88,0,303905.88,1,303905.88,1,317878,0,303905.88,1,303905.88,2,1
3041009C,3727,47226,1,326376.81,Hispanic,Female,0,326377.94,0,326377.94,0,326377.94,0,326377.94,1,424581.47,0,326377.94,1,360514.56,1,335375.16,5,1
3044005C,1300,15325,2,287844.31,White and Other,Male,0,287844.81,0,287844.81,1,403623.78,0,287844.81,1,287844.81,0,287844.81,1,375799.13,1,311353.44,2,1
3044005C,6263,76324,3,1834346.5,White and Other,Male,0,1834348.1,0,1834348.1,0,1834348.1,0,1834348.1,1,1834348.1,0,1834348.1,0,1834348.1,0,1834348.1,2,1
3045008C,3704,46815,3,581537.19,Hispanic,Female,0,581538.13,0,581538.13,0,581538.13,0,581538.13,1,578073.88,0,581538.13,0,581538.13,1,590654.94,5,1
3046022C,1835,22408,4,234414.88,White and Other,Female,1,557642.88,0,234415.19,0,234415.19,0,234415.19,1,234415.19,1,525785.81,0,234415.19,1,226289.88,1,1
3047004C,1622,19629,3,980724.69,White and Other,Female,0,980722.31,0,980722.31,0,980722.31,0,980722.31,1,980722.31,0,980722.31,0,980722.31,1,1092949.9,1,1
3047018C,3344,42200,2,236519.84,White and Other,Male,0,236520.98,0,236520.98,0,236520.98,0,236520.98,1,236520.98,1,248441.2,0,236520.98,1,279576.47,2,1
3047018C,3344,42192,4,970969.75,White and Other,Male,0,970971.25,0,970971.25,0,970971.25,0,970971.25,1,970971.25,1,982891.44,0,970971.25,1,1028359.1,2,1
